year,month,day,team,defensive_third_down_conversion_%
2010,2,14,Carolina,15.38%
2010,2,14,Las Vegas,42.86%
2010,2,14,Baltimore,40.00%
2010,2,14,Green Bay,60.00%
2010,2,14,San Francisco,11.11%
2010,2,14,Arizona,53.85%
2010,2,14,Denver,30.00%
2010,2,14,Cincinnati,25.00%
2010,2,14,Kansas City,46.67%
2010,2,14,New Orleans,46.15%
2010,2,14,NY Giants,33.33%
2010,2,14,Cleveland,52.94%
2010,2,14,Seattle,42.86%
2010,2,14,New England,62.50%
2010,2,14,Houston,40.00%
2010,2,14,Washington,46.15%
2010,2,14,LA Chargers,37.50%
2010,2,14,Tampa Bay,46.67%
2010,2,14,Buffalo,27.27%
2010,2,14,Detroit,46.67%
2010,2,14,Tennessee,30.77%
2010,2,14,Chicago,35.71%
2010,2,14,Pittsburgh,58.33%
2010,2,14,LA Rams,26.67%
2010,2,14,Indianapolis,33.33%
2010,2,14,Jacksonville,35.71%
2010,2,14,Atlanta,46.67%
2010,2,7,NY Jets,36.36%
2010,2,7,Minnesota,25.00%
2010,2,7,Dallas,30.77%
2010,2,7,Philadelphia,56.25%
2010,2,7,Miami,50.00%
2010,2,7,Carolina,15.38%
2010,2,7,Las Vegas,42.86%
2010,2,7,Baltimore,40.00%
2010,2,7,Green Bay,60.00%
2010,2,7,San Francisco,11.11%
2010,2,7,Arizona,53.85%
2010,2,7,Denver,30.00%
2010,2,7,Cincinnati,25.00%
2010,2,7,Kansas City,46.67%
2010,2,7,New Orleans,58.33%
2010,2,7,NY Giants,33.33%
2010,2,7,Cleveland,52.94%
2010,2,7,Seattle,42.86%
2010,2,7,New England,62.50%
2010,2,7,Houston,40.00%
2010,2,7,Washington,46.15%
2010,2,7,LA Chargers,37.50%
2010,2,7,Tampa Bay,46.67%
2010,2,7,Buffalo,27.27%
2010,2,7,Detroit,46.67%
2010,2,7,Tennessee,30.77%
2010,2,7,Chicago,35.71%
2010,2,7,Pittsburgh,58.33%
2010,2,7,LA Rams,26.67%
2010,2,7,Indianapolis,42.86%
2010,2,7,Jacksonville,35.71%
2010,2,7,Atlanta,46.67%
2009,2,22,Pittsburgh,37.50%
2009,2,22,Philadelphia,41.67%
2009,2,22,Baltimore,38.89%
2009,2,22,Minnesota,35.71%
2009,2,22,Tennessee,23.08%
2009,2,22,Chicago,40.00%
2009,2,22,Dallas,50.00%
2009,2,22,Washington,40.00%
2009,2,22,Buffalo,20.00%
2009,2,22,Tampa Bay,46.15%
2009,2,22,San Francisco,38.46%
2009,2,22,Miami,41.67%
2009,2,22,Green Bay,29.41%
2009,2,22,Atlanta,40.00%
2009,2,22,NY Jets,42.86%
2009,2,22,Houston,20.00%
2009,2,22,LA Rams,20.00%
2009,2,22,New Orleans,50.00%
2009,2,22,LA Chargers,42.86%
2009,2,22,Carolina,55.56%
2009,2,22,Jacksonville,42.86%
2009,2,22,NY Giants,50.00%
2009,2,22,Seattle,50.00%
2009,2,22,Cincinnati,30.77%
2009,2,22,Arizona,40.00%
2009,2,22,Denver,63.64%
2009,2,22,New England,52.94%
2009,2,22,Las Vegas,40.00%
2009,2,22,Detroit,41.67%
2009,2,22,Cleveland,58.33%
2009,2,22,Indianapolis,42.86%
2009,2,22,Kansas City,43.75%
2009,2,15,Pittsburgh,37.50%
2009,2,15,Philadelphia,41.67%
2009,2,15,Baltimore,38.89%
2009,2,15,Minnesota,35.71%
2009,2,15,Tennessee,23.08%
2009,2,15,Chicago,40.00%
2009,2,15,Dallas,50.00%
2009,2,15,Washington,40.00%
2009,2,15,Buffalo,20.00%
2009,2,15,Tampa Bay,46.15%
2009,2,15,San Francisco,38.46%
2009,2,15,Miami,41.67%
2009,2,15,Green Bay,29.41%
2009,2,15,Atlanta,40.00%
2009,2,15,NY Jets,42.86%
2009,2,15,Houston,20.00%
2009,2,15,LA Rams,20.00%
2009,2,15,New Orleans,50.00%
2009,2,15,LA Chargers,42.86%
2009,2,15,Carolina,55.56%
2009,2,15,Jacksonville,42.86%
2009,2,15,NY Giants,50.00%
2009,2,15,Seattle,50.00%
2009,2,15,Cincinnati,30.77%
2009,2,15,Arizona,40.00%
2009,2,15,Denver,63.64%
2009,2,15,New England,52.94%
2009,2,15,Las Vegas,40.00%
2009,2,15,Detroit,41.67%
2009,2,15,Cleveland,58.33%
2009,2,15,Indianapolis,42.86%
2009,2,15,Kansas City,43.75%
2009,2,8,Pittsburgh,37.50%
2009,2,8,Philadelphia,41.67%
2009,2,8,Baltimore,38.89%
2009,2,8,Minnesota,35.71%
2009,2,8,Tennessee,23.08%
2009,2,8,Chicago,40.00%
2009,2,8,Dallas,50.00%
2009,2,8,Washington,40.00%
2009,2,8,Buffalo,20.00%
2009,2,8,Tampa Bay,46.15%
2009,2,8,San Francisco,38.46%
2009,2,8,Miami,41.67%
2009,2,8,Green Bay,29.41%
2009,2,8,Atlanta,40.00%
2009,2,8,NY Jets,42.86%
2009,2,8,Houston,20.00%
2009,2,8,LA Rams,20.00%
2009,2,8,New Orleans,50.00%
2009,2,8,LA Chargers,42.86%
2009,2,8,Carolina,55.56%
2009,2,8,Jacksonville,42.86%
2009,2,8,NY Giants,50.00%
2009,2,8,Seattle,50.00%
2009,2,8,Cincinnati,30.77%
2009,2,8,Arizona,40.00%
2009,2,8,Denver,63.64%
2009,2,8,New England,52.94%
2009,2,8,Las Vegas,40.00%
2009,2,8,Detroit,41.67%
2009,2,8,Cleveland,58.33%
2009,2,8,Indianapolis,42.86%
2009,2,8,Kansas City,43.75%
2009,2,1,Pittsburgh,23.08%
2009,2,1,Philadelphia,41.67%
2009,2,1,Baltimore,38.89%
2009,2,1,Minnesota,35.71%
2009,2,1,Tennessee,23.08%
2009,2,1,Chicago,40.00%
2009,2,1,Dallas,50.00%
2009,2,1,Washington,40.00%
2009,2,1,Buffalo,20.00%
2009,2,1,Tampa Bay,46.15%
2009,2,1,San Francisco,38.46%
2009,2,1,Miami,41.67%
2009,2,1,Green Bay,29.41%
2009,2,1,Atlanta,40.00%
2009,2,1,NY Jets,42.86%
2009,2,1,Houston,20.00%
2009,2,1,LA Rams,20.00%
2009,2,1,New Orleans,50.00%
2009,2,1,LA Chargers,42.86%
2009,2,1,Carolina,55.56%
2009,2,1,Jacksonville,42.86%
2009,2,1,NY Giants,50.00%
2009,2,1,Seattle,50.00%
2009,2,1,Cincinnati,30.77%
2009,2,1,Arizona,50.00%
2009,2,1,Denver,63.64%
2009,2,1,New England,52.94%
2009,2,1,Las Vegas,40.00%
2009,2,1,Detroit,41.67%
2009,2,1,Cleveland,58.33%
2009,2,1,Indianapolis,42.86%
2009,2,1,Kansas City,43.75%
2009,1,25,Pittsburgh,23.08%
2009,1,25,Philadelphia,41.67%
2009,1,25,Baltimore,38.89%
2009,1,25,Minnesota,35.71%
2009,1,25,Tennessee,23.08%
2009,1,25,Chicago,40.00%
2009,1,25,Dallas,50.00%
2009,1,25,Washington,40.00%
2009,1,25,Buffalo,20.00%
2009,1,25,Tampa Bay,46.15%
2009,1,25,San Francisco,38.46%
2009,1,25,Miami,41.67%
2009,1,25,Green Bay,29.41%
2009,1,25,Atlanta,40.00%
2009,1,25,NY Jets,42.86%
2009,1,25,Houston,20.00%
2009,1,25,LA Rams,20.00%
2009,1,25,New Orleans,50.00%
2009,1,25,LA Chargers,42.86%
2009,1,25,Carolina,55.56%
2009,1,25,Jacksonville,42.86%
2009,1,25,NY Giants,50.00%
2009,1,25,Seattle,50.00%
2009,1,25,Cincinnati,30.77%
2009,1,25,Arizona,50.00%
2009,1,25,Denver,63.64%
2009,1,25,New England,52.94%
2009,1,25,Las Vegas,40.00%
2009,1,25,Detroit,41.67%
2009,1,25,Cleveland,58.33%
2009,1,25,Indianapolis,42.86%
2009,1,25,Kansas City,43.75%
2008,2,24,Kansas City,18.75%
2008,2,24,Chicago,21.43%
2008,2,24,Green Bay,37.50%
2008,2,24,New England,50.00%
2008,2,24,Washington,18.18%
2008,2,24,Baltimore,40.00%
2008,2,24,Cleveland,28.57%
2008,2,24,Atlanta,46.15%
2008,2,24,Philadelphia,16.67%
2008,2,24,NY Giants,50.00%
2008,2,24,Seattle,70.00%
2008,2,24,LA Rams,46.15%
2008,2,24,Las Vegas,23.08%
2008,2,24,Dallas,44.44%
2008,2,24,Arizona,16.67%
2008,2,24,Minnesota,25.00%
2008,2,24,San Francisco,46.67%
2008,2,24,Pittsburgh,36.36%
2008,2,24,LA Chargers,53.85%
2008,2,24,Tampa Bay,41.67%
2008,2,24,Jacksonville,60.00%
2008,2,24,New Orleans,42.86%
2008,2,24,Houston,58.33%
2008,2,24,NY Jets,18.75%
2008,2,24,Carolina,33.33%
2008,2,24,Denver,50.00%
2008,2,24,Cincinnati,38.46%
2008,2,24,Tennessee,53.33%
2008,2,24,Buffalo,38.46%
2008,2,24,Detroit,50.00%
2008,2,24,Indianapolis,60.00%
2008,2,24,Miami,50.00%
2008,2,17,Kansas City,18.75%
2008,2,17,Chicago,21.43%
2008,2,17,Green Bay,37.50%
2008,2,17,New England,50.00%
2008,2,17,Washington,18.18%
2008,2,17,Baltimore,40.00%
2008,2,17,Cleveland,28.57%
2008,2,17,Atlanta,46.15%
2008,2,17,Philadelphia,16.67%
2008,2,17,NY Giants,50.00%
2008,2,17,Seattle,70.00%
2008,2,17,LA Rams,46.15%
2008,2,17,Las Vegas,23.08%
2008,2,17,Dallas,44.44%
2008,2,17,Arizona,16.67%
2008,2,17,Minnesota,25.00%
2008,2,17,San Francisco,46.67%
2008,2,17,Pittsburgh,36.36%
2008,2,17,LA Chargers,53.85%
2008,2,17,Tampa Bay,41.67%
2008,2,17,Jacksonville,60.00%
2008,2,17,New Orleans,42.86%
2008,2,17,Houston,58.33%
2008,2,17,NY Jets,18.75%
2008,2,17,Carolina,33.33%
2008,2,17,Denver,50.00%
2008,2,17,Cincinnati,38.46%
2008,2,17,Tennessee,53.33%
2008,2,17,Buffalo,38.46%
2008,2,17,Detroit,50.00%
2008,2,17,Indianapolis,60.00%
2008,2,17,Miami,50.00%
2008,2,10,Kansas City,18.75%
2008,2,10,Chicago,21.43%
2008,2,10,Green Bay,37.50%
2008,2,10,New England,50.00%
2008,2,10,Washington,18.18%
2008,2,10,Baltimore,40.00%
2008,2,10,Cleveland,28.57%
2008,2,10,Atlanta,46.15%
2008,2,10,Philadelphia,16.67%
2008,2,10,NY Giants,50.00%
2008,2,10,Seattle,70.00%
2008,2,10,LA Rams,46.15%
2008,2,10,Las Vegas,23.08%
2008,2,10,Dallas,44.44%
2008,2,10,Arizona,16.67%
2008,2,10,Minnesota,25.00%
2008,2,10,San Francisco,46.67%
2008,2,10,Pittsburgh,36.36%
2008,2,10,LA Chargers,53.85%
2008,2,10,Tampa Bay,41.67%
2008,2,10,Jacksonville,60.00%
2008,2,10,New Orleans,42.86%
2008,2,10,Houston,58.33%
2008,2,10,NY Jets,18.75%
2008,2,10,Carolina,33.33%
2008,2,10,Denver,50.00%
2008,2,10,Cincinnati,38.46%
2008,2,10,Tennessee,53.33%
2008,2,10,Buffalo,38.46%
2008,2,10,Detroit,50.00%
2008,2,10,Indianapolis,60.00%
2008,2,10,Miami,50.00%
2008,2,3,Kansas City,18.75%
2008,2,3,Chicago,21.43%
2008,2,3,Green Bay,37.50%
2008,2,3,New England,25.00%
2008,2,3,Washington,18.18%
2008,2,3,Baltimore,40.00%
2008,2,3,Cleveland,28.57%
2008,2,3,NY Giants,10.00%
2008,2,3,Atlanta,46.15%
2008,2,3,Philadelphia,16.67%
2008,2,3,Seattle,70.00%
2008,2,3,LA Rams,46.15%
2008,2,3,Las Vegas,23.08%
2008,2,3,Dallas,44.44%
2008,2,3,Arizona,16.67%
2008,2,3,Minnesota,25.00%
2008,2,3,San Francisco,46.67%
2008,2,3,Pittsburgh,36.36%
2008,2,3,LA Chargers,53.85%
2008,2,3,Tampa Bay,41.67%
2008,2,3,Jacksonville,60.00%
2008,2,3,New Orleans,42.86%
2008,2,3,Houston,58.33%
2008,2,3,NY Jets,18.75%
2008,2,3,Carolina,33.33%
2008,2,3,Denver,50.00%
2008,2,3,Cincinnati,38.46%
2008,2,3,Tennessee,53.33%
2008,2,3,Buffalo,38.46%
2008,2,3,Detroit,50.00%
2008,2,3,Indianapolis,60.00%
2008,2,3,Miami,50.00%
2008,1,27,Kansas City,18.75%
2008,1,27,Chicago,21.43%
2008,1,27,Green Bay,37.50%
2008,1,27,New England,25.00%
2008,1,27,Washington,18.18%
2008,1,27,Baltimore,40.00%
2008,1,27,Cleveland,28.57%
2008,1,27,NY Giants,10.00%
2008,1,27,Atlanta,46.15%
2008,1,27,Philadelphia,16.67%
2008,1,27,Seattle,70.00%
2008,1,27,LA Rams,46.15%
2008,1,27,Las Vegas,23.08%
2008,1,27,Dallas,44.44%
2008,1,27,Arizona,16.67%
2008,1,27,Minnesota,25.00%
2008,1,27,San Francisco,46.67%
2008,1,27,Pittsburgh,36.36%
2008,1,27,LA Chargers,53.85%
2008,1,27,Tampa Bay,41.67%
2008,1,27,Jacksonville,60.00%
2008,1,27,New Orleans,42.86%
2008,1,27,Houston,58.33%
2008,1,27,NY Jets,18.75%
2008,1,27,Carolina,33.33%
2008,1,27,Denver,50.00%
2008,1,27,Cincinnati,38.46%
2008,1,27,Tennessee,53.33%
2008,1,27,Buffalo,38.46%
2008,1,27,Detroit,50.00%
2008,1,27,Indianapolis,60.00%
2008,1,27,Miami,50.00%
2007,9,30,Baltimore,42.11%
2007,9,30,Carolina,40.00%
2007,9,30,Chicago,44.44%
2007,9,30,Green Bay,15.38%
2007,9,30,New Orleans,18.75%
2007,9,30,Minnesota,41.67%
2007,9,30,LA Chargers,23.53%
2007,9,30,Las Vegas,58.82%
2007,9,30,Seattle,40.00%
2007,9,30,New England,53.33%
2007,9,30,Jacksonville,43.75%
2007,9,30,Buffalo,42.86%
2007,9,30,Denver,45.00%
2007,9,30,Tampa Bay,57.14%
2007,9,30,Philadelphia,46.15%
2007,9,30,Miami,57.14%
2007,9,30,NY Jets,68.75%
2007,9,30,Pittsburgh,38.46%
2007,9,30,Kansas City,50.00%
2007,9,30,Tennessee,35.71%
2007,9,30,Arizona,40.00%
2007,9,30,Cincinnati,54.55%
2007,9,30,Atlanta,36.36%
2007,9,30,NY Giants,30.77%
2007,9,30,Indianapolis,30.00%
2007,9,30,Dallas,26.67%
2007,9,30,Detroit,60.00%
2007,9,30,Washington,57.14%
2007,9,30,Cleveland,25.00%
2007,9,30,San Francisco,23.08%
2007,9,30,Houston,41.67%
2007,9,30,LA Rams,42.86%
2007,9,23,Baltimore,42.11%
2007,9,23,Carolina,40.00%
2007,9,23,Chicago,44.44%
2007,9,23,Green Bay,15.38%
2007,9,23,New Orleans,18.75%
2007,9,23,Minnesota,41.67%
2007,9,23,LA Chargers,23.53%
2007,9,23,Las Vegas,58.82%
2007,9,23,Seattle,40.00%
2007,9,23,New England,53.33%
2007,9,23,Jacksonville,43.75%
2007,9,23,Buffalo,42.86%
2007,9,23,Denver,45.00%
2007,9,23,Tampa Bay,57.14%
2007,9,23,Philadelphia,46.15%
2007,9,23,Miami,57.14%
2007,9,23,NY Jets,68.75%
2007,9,23,Pittsburgh,38.46%
2007,9,23,Kansas City,50.00%
2007,9,23,Tennessee,35.71%
2007,9,23,Arizona,40.00%
2007,9,23,Cincinnati,54.55%
2007,9,23,Atlanta,36.36%
2007,9,23,NY Giants,30.77%
2007,9,23,Indianapolis,30.00%
2007,9,23,Dallas,26.67%
2007,9,23,Detroit,60.00%
2007,9,23,Washington,57.14%
2007,9,23,Cleveland,25.00%
2007,9,23,San Francisco,23.08%
2007,9,23,Houston,41.67%
2007,9,23,LA Rams,42.86%
2007,9,16,Baltimore,42.11%
2007,9,16,Carolina,40.00%
2007,9,16,Chicago,44.44%
2007,9,16,Green Bay,15.38%
2007,9,16,New Orleans,18.75%
2007,9,16,Minnesota,41.67%
2007,9,16,LA Chargers,23.53%
2007,9,16,Las Vegas,58.82%
2007,9,16,Seattle,40.00%
2007,9,16,New England,53.33%
2007,9,16,Jacksonville,43.75%
2007,9,16,Buffalo,42.86%
2007,9,16,Denver,45.00%
2007,9,16,Tampa Bay,57.14%
2007,9,16,Philadelphia,46.15%
2007,9,16,Miami,57.14%
2007,9,16,NY Jets,68.75%
2007,9,16,Pittsburgh,38.46%
2007,9,16,Kansas City,50.00%
2007,9,16,Tennessee,35.71%
2007,9,16,Arizona,40.00%
2007,9,16,Cincinnati,54.55%
2007,9,16,Atlanta,36.36%
2007,9,16,NY Giants,30.77%
2007,9,16,Indianapolis,30.00%
2007,9,16,Dallas,26.67%
2007,9,16,Detroit,60.00%
2007,9,16,Washington,57.14%
2007,9,16,Cleveland,25.00%
2007,9,16,San Francisco,23.08%
2007,9,16,Houston,41.67%
2007,9,16,LA Rams,42.86%
2007,9,9,Baltimore,42.11%
2007,9,9,Carolina,40.00%
2007,9,9,Chicago,44.44%
2007,9,9,Green Bay,15.38%
2007,9,9,New Orleans,18.75%
2007,9,9,Minnesota,41.67%
2007,9,9,LA Chargers,23.53%
2007,9,9,Las Vegas,58.82%
2007,9,9,Seattle,40.00%
2007,9,9,New England,53.33%
2007,9,9,Jacksonville,43.75%
2007,9,9,Buffalo,42.86%
2007,9,9,Denver,45.00%
2007,9,9,Tampa Bay,57.14%
2007,9,9,Philadelphia,46.15%
2007,9,9,Miami,57.14%
2007,9,9,NY Jets,68.75%
2007,9,9,Pittsburgh,38.46%
2007,9,9,Kansas City,50.00%
2007,9,9,Tennessee,35.71%
2007,9,9,Arizona,40.00%
2007,9,9,Cincinnati,54.55%
2007,9,9,Atlanta,36.36%
2007,9,9,NY Giants,30.77%
2007,9,9,Indianapolis,30.00%
2007,9,9,Dallas,26.67%
2007,9,9,Detroit,60.00%
2007,9,9,Washington,57.14%
2007,9,9,Cleveland,25.00%
2007,9,9,San Francisco,23.08%
2007,9,9,Houston,41.67%
2007,9,9,LA Rams,42.86%
2007,9,2,Baltimore,42.11%
2007,9,2,Carolina,40.00%
2007,9,2,Chicago,44.44%
2007,9,2,Green Bay,15.38%
2007,9,2,New Orleans,18.75%
2007,9,2,Minnesota,41.67%
2007,9,2,LA Chargers,23.53%
2007,9,2,Las Vegas,58.82%
2007,9,2,Seattle,40.00%
2007,9,2,New England,53.33%
2007,9,2,Jacksonville,43.75%
2007,9,2,Buffalo,42.86%
2007,9,2,Denver,45.00%
2007,9,2,Tampa Bay,57.14%
2007,9,2,Philadelphia,46.15%
2007,9,2,Miami,57.14%
2007,9,2,NY Jets,68.75%
2007,9,2,Pittsburgh,38.46%
2007,9,2,Kansas City,50.00%
2007,9,2,Tennessee,35.71%
2007,9,2,Arizona,40.00%
2007,9,2,Cincinnati,54.55%
2007,9,2,Atlanta,36.36%
2007,9,2,NY Giants,30.77%
2007,9,2,Indianapolis,30.00%
2007,9,2,Dallas,26.67%
2007,9,2,Detroit,60.00%
2007,9,2,Washington,57.14%
2007,9,2,Cleveland,25.00%
2007,9,2,San Francisco,23.08%
2007,9,2,Houston,41.67%
2007,9,2,LA Rams,42.86%
2007,2,25,Baltimore,42.11%
2007,2,25,Carolina,40.00%
2007,2,25,Chicago,44.44%
2007,2,25,Green Bay,15.38%
2007,2,25,New Orleans,18.75%
2007,2,25,Minnesota,41.67%
2007,2,25,LA Chargers,23.53%
2007,2,25,Las Vegas,58.82%
2007,2,25,Seattle,40.00%
2007,2,25,New England,53.33%
2007,2,25,Jacksonville,43.75%
2007,2,25,Buffalo,42.86%
2007,2,25,Denver,45.00%
2007,2,25,Tampa Bay,57.14%
2007,2,25,Philadelphia,46.15%
2007,2,25,Miami,57.14%
2007,2,25,NY Jets,68.75%
2007,2,25,Pittsburgh,38.46%
2007,2,25,Kansas City,50.00%
2007,2,25,Tennessee,35.71%
2007,2,25,Arizona,40.00%
2007,2,25,Cincinnati,54.55%
2007,2,25,Atlanta,36.36%
2007,2,25,NY Giants,30.77%
2007,2,25,Indianapolis,30.00%
2007,2,25,Dallas,26.67%
2007,2,25,Detroit,60.00%
2007,2,25,Washington,57.14%
2007,2,25,Cleveland,25.00%
2007,2,25,San Francisco,23.08%
2007,2,25,Houston,41.67%
2007,2,25,LA Rams,42.86%
2007,2,18,Baltimore,42.11%
2007,2,18,Carolina,40.00%
2007,2,18,Chicago,44.44%
2007,2,18,Green Bay,15.38%
2007,2,18,New Orleans,18.75%
2007,2,18,Minnesota,41.67%
2007,2,18,LA Chargers,23.53%
2007,2,18,Las Vegas,58.82%
2007,2,18,Seattle,40.00%
2007,2,18,New England,53.33%
2007,2,18,Jacksonville,43.75%
2007,2,18,Buffalo,42.86%
2007,2,18,Denver,45.00%
2007,2,18,Tampa Bay,57.14%
2007,2,18,Philadelphia,46.15%
2007,2,18,Miami,57.14%
2007,2,18,NY Jets,68.75%
2007,2,18,Pittsburgh,38.46%
2007,2,18,Kansas City,50.00%
2007,2,18,Tennessee,35.71%
2007,2,18,Arizona,40.00%
2007,2,18,Cincinnati,54.55%
2007,2,18,Atlanta,36.36%
2007,2,18,NY Giants,30.77%
2007,2,18,Indianapolis,30.00%
2007,2,18,Dallas,26.67%
2007,2,18,Detroit,60.00%
2007,2,18,Washington,57.14%
2007,2,18,Cleveland,25.00%
2007,2,18,San Francisco,23.08%
2007,2,18,Houston,41.67%
2007,2,18,LA Rams,42.86%
2007,2,11,Baltimore,42.11%
2007,2,11,Carolina,40.00%
2007,2,11,Chicago,44.44%
2007,2,11,Green Bay,15.38%
2007,2,11,New Orleans,18.75%
2007,2,11,Minnesota,41.67%
2007,2,11,LA Chargers,23.53%
2007,2,11,Las Vegas,58.82%
2007,2,11,Seattle,40.00%
2007,2,11,New England,53.33%
2007,2,11,Jacksonville,43.75%
2007,2,11,Buffalo,42.86%
2007,2,11,Denver,45.00%
2007,2,11,Tampa Bay,57.14%
2007,2,11,Philadelphia,46.15%
2007,2,11,Miami,57.14%
2007,2,11,NY Jets,68.75%
2007,2,11,Pittsburgh,38.46%
2007,2,11,Kansas City,50.00%
2007,2,11,Tennessee,35.71%
2007,2,11,Arizona,40.00%
2007,2,11,Cincinnati,54.55%
2007,2,11,Atlanta,36.36%
2007,2,11,NY Giants,30.77%
2007,2,11,Indianapolis,30.00%
2007,2,11,Dallas,26.67%
2007,2,11,Detroit,60.00%
2007,2,11,Washington,57.14%
2007,2,11,Cleveland,25.00%
2007,2,11,San Francisco,23.08%
2007,2,11,Houston,41.67%
2007,2,11,LA Rams,42.86%
2007,2,4,Baltimore,42.11%
2007,2,4,Chicago,38.46%
2007,2,4,Carolina,40.00%
2007,2,4,Green Bay,15.38%
2007,2,4,New Orleans,18.75%
2007,2,4,Minnesota,41.67%
2007,2,4,LA Chargers,23.53%
2007,2,4,Las Vegas,58.82%
2007,2,4,Seattle,40.00%
2007,2,4,New England,53.33%
2007,2,4,Jacksonville,43.75%
2007,2,4,Buffalo,42.86%
2007,2,4,Denver,45.00%
2007,2,4,Tampa Bay,57.14%
2007,2,4,Philadelphia,46.15%
2007,2,4,Miami,57.14%
2007,2,4,NY Jets,68.75%
2007,2,4,Pittsburgh,38.46%
2007,2,4,Kansas City,50.00%
2007,2,4,Tennessee,35.71%
2007,2,4,Arizona,40.00%
2007,2,4,Cincinnati,54.55%
2007,2,4,Atlanta,36.36%
2007,2,4,NY Giants,30.77%
2007,2,4,Dallas,26.67%
2007,2,4,Indianapolis,35.71%
2007,2,4,Detroit,60.00%
2007,2,4,Washington,57.14%
2007,2,4,Cleveland,25.00%
2007,2,4,San Francisco,23.08%
2007,2,4,Houston,41.67%
2007,2,4,LA Rams,42.86%
2007,1,28,Baltimore,42.11%
2007,1,28,Chicago,38.46%
2007,1,28,Carolina,40.00%
2007,1,28,Green Bay,15.38%
2007,1,28,New Orleans,18.75%
2007,1,28,Minnesota,41.67%
2007,1,28,LA Chargers,23.53%
2007,1,28,Las Vegas,58.82%
2007,1,28,Seattle,40.00%
2007,1,28,New England,53.33%
2007,1,28,Jacksonville,43.75%
2007,1,28,Buffalo,42.86%
2007,1,28,Denver,45.00%
2007,1,28,Tampa Bay,57.14%
2007,1,28,Philadelphia,46.15%
2007,1,28,Miami,57.14%
2007,1,28,NY Jets,68.75%
2007,1,28,Pittsburgh,38.46%
2007,1,28,Kansas City,50.00%
2007,1,28,Tennessee,35.71%
2007,1,28,Arizona,40.00%
2007,1,28,Cincinnati,54.55%
2007,1,28,Atlanta,36.36%
2007,1,28,NY Giants,30.77%
2007,1,28,Dallas,26.67%
2007,1,28,Indianapolis,35.71%
2007,1,28,Detroit,60.00%
2007,1,28,Washington,57.14%
2007,1,28,Cleveland,25.00%
2007,1,28,San Francisco,23.08%
2007,1,28,Houston,41.67%
2007,1,28,LA Rams,42.86%
2006,10,1,Atlanta,53.85%
2006,10,1,Chicago,41.67%
2006,10,1,Jacksonville,50.00%
2006,10,1,Arizona,22.22%
2006,10,1,Philadelphia,25.00%
2006,10,1,Tampa Bay,30.77%
2006,10,1,Dallas,37.50%
2006,10,1,Tennessee,50.00%
2006,10,1,Green Bay,38.46%
2006,10,1,Baltimore,33.33%
2006,10,1,Indianapolis,42.86%
2006,10,1,Seattle,53.33%
2006,10,1,Washington,50.00%
2006,10,1,LA Chargers,21.43%
2006,10,1,Kansas City,37.50%
2006,10,1,Denver,62.50%
2006,10,1,Houston,36.84%
2006,10,1,San Francisco,26.67%
2006,10,1,Carolina,44.44%
2006,10,1,Detroit,40.00%
2006,10,1,Pittsburgh,29.41%
2006,10,1,New England,28.57%
2006,10,1,LA Rams,37.50%
2006,10,1,Miami,35.71%
2006,10,1,NY Giants,46.67%
2006,10,1,New Orleans,42.86%
2006,10,1,Cleveland,22.22%
2006,10,1,Las Vegas,35.71%
2006,10,1,NY Jets,57.14%
2006,10,1,Minnesota,37.50%
2006,10,1,Cincinnati,54.55%
2006,10,1,Buffalo,25.00%
2006,9,3,Atlanta,53.85%
2006,9,3,Chicago,41.67%
2006,9,3,Jacksonville,50.00%
2006,9,3,Arizona,22.22%
2006,9,3,Philadelphia,25.00%
2006,9,3,Tampa Bay,30.77%
2006,9,3,Dallas,37.50%
2006,9,3,Tennessee,50.00%
2006,9,3,Green Bay,38.46%
2006,9,3,Baltimore,33.33%
2006,9,3,Indianapolis,42.86%
2006,9,3,Seattle,53.33%
2006,9,3,Washington,50.00%
2006,9,3,LA Chargers,21.43%
2006,9,3,Kansas City,37.50%
2006,9,3,Denver,62.50%
2006,9,3,Houston,36.84%
2006,9,3,San Francisco,26.67%
2006,9,3,Carolina,44.44%
2006,9,3,Detroit,40.00%
2006,9,3,Pittsburgh,29.41%
2006,9,3,New England,28.57%
2006,9,3,LA Rams,37.50%
2006,9,3,Miami,35.71%
2006,9,3,NY Giants,46.67%
2006,9,3,New Orleans,42.86%
2006,9,3,Cleveland,22.22%
2006,9,3,Las Vegas,35.71%
2006,9,3,NY Jets,57.14%
2006,9,3,Minnesota,37.50%
2006,9,3,Cincinnati,54.55%
2006,9,3,Buffalo,25.00%
2006,2,26,Atlanta,53.85%
2006,2,26,Chicago,41.67%
2006,2,26,Jacksonville,50.00%
2006,2,26,Arizona,22.22%
2006,2,26,Philadelphia,25.00%
2006,2,26,Tampa Bay,30.77%
2006,2,26,Dallas,37.50%
2006,2,26,Tennessee,50.00%
2006,2,26,Green Bay,38.46%
2006,2,26,Baltimore,33.33%
2006,2,26,Indianapolis,42.86%
2006,2,26,Seattle,53.33%
2006,2,26,Washington,50.00%
2006,2,26,LA Chargers,21.43%
2006,2,26,Kansas City,37.50%
2006,2,26,Denver,62.50%
2006,2,26,Houston,36.84%
2006,2,26,San Francisco,26.67%
2006,2,26,Carolina,44.44%
2006,2,26,Detroit,40.00%
2006,2,26,Pittsburgh,29.41%
2006,2,26,New England,28.57%
2006,2,26,LA Rams,37.50%
