,year,month,day,team,ranking,DateTime,Expected
10592,2005,2,6,New England,1,2005-02-06,
10593,2005,2,6,Indianapolis,2,2005-02-06,
10594,2005,2,6,LA Chargers,3,2005-02-06,
10595,2005,2,6,Philadelphia,4,2005-02-06,
10596,2005,2,6,Buffalo,5,2005-02-06,
10597,2005,2,6,Pittsburgh,6,2005-02-06,
10598,2005,2,6,NY Jets,7,2005-02-06,
10599,2005,2,6,Baltimore,8,2005-02-06,
10600,2005,2,6,Kansas City,9,2005-02-06,
10601,2005,2,6,Denver,10,2005-02-06,
10602,2005,2,6,Cincinnati,11,2005-02-06,
10603,2005,2,6,Green Bay,12,2005-02-06,
10604,2005,2,6,Carolina,13,2005-02-06,
10605,2005,2,6,Minnesota,14,2005-02-06,
10606,2005,2,6,Jacksonville,15,2005-02-06,
10607,2005,2,6,Atlanta,16,2005-02-06,
10608,2005,2,6,Houston,17,2005-02-06,
10609,2005,2,6,Tampa Bay,18,2005-02-06,
10610,2005,2,6,Seattle,19,2005-02-06,
10611,2005,2,6,Washington,20,2005-02-06,
10612,2005,2,6,NY Giants,21,2005-02-06,
10613,2005,2,6,Miami,22,2005-02-06,
10614,2005,2,6,Arizona,23,2005-02-06,
10615,2005,2,6,Detroit,24,2005-02-06,
10616,2005,2,6,New Orleans,25,2005-02-06,
10617,2005,2,6,Cleveland,26,2005-02-06,
10618,2005,2,6,Tennessee,27,2005-02-06,
10619,2005,2,6,Las Vegas,28,2005-02-06,
10620,2005,2,6,LA Rams,29,2005-02-06,
10621,2005,2,6,Chicago,30,2005-02-06,
10622,2005,2,6,Dallas,31,2005-02-06,
10623,2005,2,6,San Francisco,32,2005-02-06,
10624,2004,12,26,Indianapolis,1,2004-12-26,
10625,2004,12,26,New England,2,2004-12-26,
10626,2004,12,26,Philadelphia,3,2004-12-26,
10627,2004,12,26,LA Chargers,4,2004-12-26,
10628,2004,12,26,Pittsburgh,5,2004-12-26,
10629,2004,12,26,NY Jets,6,2004-12-26,
10630,2004,12,26,Buffalo,7,2004-12-26,
10631,2004,12,26,Baltimore,8,2004-12-26,
10632,2004,12,26,Kansas City,9,2004-12-26,
10633,2004,12,26,Denver,10,2004-12-26,
10634,2004,12,26,Jacksonville,11,2004-12-26,
10635,2004,12,26,Green Bay,12,2004-12-26,
10636,2004,12,26,Tampa Bay,13,2004-12-26,
10637,2004,12,26,Minnesota,14,2004-12-26,
10638,2004,12,26,Carolina,15,2004-12-26,
10639,2004,12,26,Atlanta,16,2004-12-26,
10640,2004,12,26,Cincinnati,17,2004-12-26,
10641,2004,12,26,Seattle,18,2004-12-26,
10642,2004,12,26,Houston,19,2004-12-26,
10643,2004,12,26,Washington,20,2004-12-26,
10644,2004,12,26,NY Giants,21,2004-12-26,
10645,2004,12,26,Detroit,22,2004-12-26,
10646,2004,12,26,Miami,23,2004-12-26,
10647,2004,12,26,Arizona,24,2004-12-26,
10648,2004,12,26,Tennessee,25,2004-12-26,
10649,2004,12,26,Las Vegas,26,2004-12-26,
10650,2004,12,26,Chicago,27,2004-12-26,
10651,2004,12,26,New Orleans,28,2004-12-26,
10652,2004,12,26,Cleveland,29,2004-12-26,
10653,2004,12,26,LA Rams,30,2004-12-26,
10654,2004,12,26,Dallas,31,2004-12-26,
10655,2004,12,26,San Francisco,32,2004-12-26,
10656,2004,12,19,Indianapolis,1,2004-12-19,1.0
10657,2004,12,19,New England,2,2004-12-19,2.0
10658,2004,12,19,Philadelphia,3,2004-12-19,3.0
10659,2004,12,19,Pittsburgh,4,2004-12-19,5.0
10660,2004,12,19,LA Chargers,5,2004-12-19,4.0
10661,2004,12,19,Baltimore,6,2004-12-19,8.0
10662,2004,12,19,NY Jets,7,2004-12-19,6.0
10663,2004,12,19,Buffalo,8,2004-12-19,7.0
10664,2004,12,19,Denver,9,2004-12-19,10.0
10665,2004,12,19,Kansas City,10,2004-12-19,9.0
10666,2004,12,19,Green Bay,11,2004-12-19,12.0
10667,2004,12,19,Tampa Bay,12,2004-12-19,13.0
10668,2004,12,19,Jacksonville,13,2004-12-19,11.0
10669,2004,12,19,Minnesota,14,2004-12-19,14.0
10670,2004,12,19,Cincinnati,15,2004-12-19,17.0
10671,2004,12,19,Carolina,16,2004-12-19,15.0
10672,2004,12,19,Atlanta,17,2004-12-19,16.0
10673,2004,12,19,Seattle,18,2004-12-19,18.0
10674,2004,12,19,Washington,19,2004-12-19,20.0
10675,2004,12,19,NY Giants,20,2004-12-19,21.0
10676,2004,12,19,Houston,21,2004-12-19,19.0
10677,2004,12,19,Detroit,22,2004-12-19,22.0
10678,2004,12,19,Tennessee,23,2004-12-19,25.0
10679,2004,12,19,Chicago,24,2004-12-19,27.0
10680,2004,12,19,Miami,25,2004-12-19,23.0
10681,2004,12,19,Cleveland,26,2004-12-19,29.0
10682,2004,12,19,LA Rams,27,2004-12-19,30.0
10683,2004,12,19,Arizona,28,2004-12-19,24.0
10684,2004,12,19,Las Vegas,29,2004-12-19,26.0
10685,2004,12,19,New Orleans,30,2004-12-19,28.0
10686,2004,12,19,Dallas,31,2004-12-19,31.0
10687,2004,12,19,San Francisco,32,2004-12-19,32.0
10688,2004,12,12,Indianapolis,1,2004-12-12,1.0
10689,2004,12,12,Philadelphia,2,2004-12-12,3.0
10690,2004,12,12,New England,3,2004-12-12,2.0
10691,2004,12,12,LA Chargers,4,2004-12-12,5.0
10692,2004,12,12,Pittsburgh,5,2004-12-12,4.0
10693,2004,12,12,NY Jets,6,2004-12-12,7.0
10694,2004,12,12,Baltimore,7,2004-12-12,6.0
10695,2004,12,12,Denver,8,2004-12-12,9.0
10696,2004,12,12,Buffalo,9,2004-12-12,8.0
10697,2004,12,12,Kansas City,10,2004-12-12,10.0
10698,2004,12,12,Green Bay,11,2004-12-12,11.0
10699,2004,12,12,Minnesota,12,2004-12-12,14.0
10700,2004,12,12,Tampa Bay,13,2004-12-12,12.0
10701,2004,12,12,Cincinnati,14,2004-12-12,15.0
10702,2004,12,12,Jacksonville,15,2004-12-12,13.0
10703,2004,12,12,Carolina,16,2004-12-12,16.0
10704,2004,12,12,Seattle,17,2004-12-12,18.0
10705,2004,12,12,NY Giants,18,2004-12-12,20.0
10706,2004,12,12,Atlanta,19,2004-12-12,17.0
10707,2004,12,12,Washington,20,2004-12-12,19.0
10708,2004,12,12,Chicago,21,2004-12-12,24.0
10709,2004,12,12,Houston,22,2004-12-12,21.0
10710,2004,12,12,Tennessee,23,2004-12-12,23.0
10711,2004,12,12,Cleveland,24,2004-12-12,26.0
10712,2004,12,12,Detroit,25,2004-12-12,22.0
10713,2004,12,12,Miami,26,2004-12-12,25.0
10714,2004,12,12,Arizona,27,2004-12-12,28.0
10715,2004,12,12,Las Vegas,28,2004-12-12,29.0
10716,2004,12,12,LA Rams,29,2004-12-12,27.0
10717,2004,12,12,Dallas,30,2004-12-12,31.0
10718,2004,12,12,New Orleans,31,2004-12-12,30.0
10719,2004,12,12,San Francisco,32,2004-12-12,32.0
10720,2004,12,5,Indianapolis,1,2004-12-05,1.0
10721,2004,12,5,Philadelphia,2,2004-12-05,2.0
10722,2004,12,5,New England,3,2004-12-05,3.0
10723,2004,12,5,LA Chargers,4,2004-12-05,4.0
10724,2004,12,5,Pittsburgh,5,2004-12-05,5.0
10725,2004,12,5,NY Jets,6,2004-12-05,6.0
10726,2004,12,5,Baltimore,7,2004-12-05,7.0
10727,2004,12,5,Denver,8,2004-12-05,8.0
10728,2004,12,5,Green Bay,9,2004-12-05,11.0
10729,2004,12,5,Buffalo,10,2004-12-05,9.0
10730,2004,12,5,Minnesota,11,2004-12-05,12.0
10731,2004,12,5,Kansas City,12,2004-12-05,10.0
10732,2004,12,5,NY Giants,13,2004-12-05,18.0
10733,2004,12,5,Atlanta,14,2004-12-05,19.0
10734,2004,12,5,Jacksonville,15,2004-12-05,15.0
10735,2004,12,5,Cincinnati,16,2004-12-05,14.0
10736,2004,12,5,Seattle,17,2004-12-05,17.0
10737,2004,12,5,Tampa Bay,18,2004-12-05,13.0
10738,2004,12,5,Carolina,19,2004-12-05,16.0
10739,2004,12,5,Houston,20,2004-12-05,22.0
10740,2004,12,5,Tennessee,21,2004-12-05,23.0
10741,2004,12,5,Cleveland,22,2004-12-05,24.0
10742,2004,12,5,Chicago,23,2004-12-05,21.0
10743,2004,12,5,Washington,24,2004-12-05,20.0
10744,2004,12,5,Arizona,25,2004-12-05,27.0
10745,2004,12,5,Detroit,26,2004-12-05,25.0
10746,2004,12,5,Miami,27,2004-12-05,26.0
10747,2004,12,5,Las Vegas,28,2004-12-05,28.0
10748,2004,12,5,LA Rams,29,2004-12-05,29.0
10749,2004,12,5,New Orleans,30,2004-12-05,31.0
10750,2004,12,5,Dallas,31,2004-12-05,30.0
10751,2004,12,5,San Francisco,32,2004-12-05,32.0
10752,2004,11,28,Indianapolis,1,2004-11-28,1.0
10753,2004,11,28,Philadelphia,2,2004-11-28,2.0
10754,2004,11,28,New England,3,2004-11-28,3.0
10755,2004,11,28,LA Chargers,4,2004-11-28,4.0
10756,2004,11,28,Pittsburgh,5,2004-11-28,5.0
10757,2004,11,28,Baltimore,6,2004-11-28,7.0
10758,2004,11,28,Denver,7,2004-11-28,8.0
10759,2004,11,28,NY Jets,8,2004-11-28,6.0
10760,2004,11,28,Seattle,9,2004-11-28,17.0
10761,2004,11,28,Kansas City,10,2004-11-28,12.0
10762,2004,11,28,Green Bay,11,2004-11-28,9.0
10763,2004,11,28,NY Giants,12,2004-11-28,13.0
10764,2004,11,28,Minnesota,13,2004-11-28,11.0
10765,2004,11,28,Atlanta,14,2004-11-28,14.0
10766,2004,11,28,Jacksonville,15,2004-11-28,15.0
10767,2004,11,28,Buffalo,16,2004-11-28,10.0
10768,2004,11,28,Tampa Bay,17,2004-11-28,18.0
10769,2004,11,28,Cincinnati,18,2004-11-28,16.0
10770,2004,11,28,Cleveland,19,2004-11-28,22.0
10771,2004,11,28,Tennessee,20,2004-11-28,21.0
10772,2004,11,28,Carolina,21,2004-11-28,19.0
10773,2004,11,28,Houston,22,2004-11-28,20.0
10774,2004,11,28,Arizona,23,2004-11-28,25.0
10775,2004,11,28,LA Rams,24,2004-11-28,29.0
10776,2004,11,28,Chicago,25,2004-11-28,23.0
10777,2004,11,28,Washington,26,2004-11-28,24.0
10778,2004,11,28,Detroit,27,2004-11-28,26.0
10779,2004,11,28,Miami,28,2004-11-28,27.0
10780,2004,11,28,Las Vegas,29,2004-11-28,28.0
10781,2004,11,28,New Orleans,30,2004-11-28,30.0
10782,2004,11,28,Dallas,31,2004-11-28,31.0
10783,2004,11,28,San Francisco,32,2004-11-28,32.0
10784,2004,11,21,Philadelphia,1,2004-11-21,2.0
10785,2004,11,21,New England,2,2004-11-21,3.0
10786,2004,11,21,LA Chargers,3,2004-11-21,4.0
10787,2004,11,21,Indianapolis,4,2004-11-21,1.0
10788,2004,11,21,Pittsburgh,5,2004-11-21,5.0
10789,2004,11,21,Baltimore,6,2004-11-21,6.0
10790,2004,11,21,NY Jets,7,2004-11-21,8.0
10791,2004,11,21,Denver,8,2004-11-21,7.0
10792,2004,11,21,Seattle,9,2004-11-21,9.0
10793,2004,11,21,NY Giants,10,2004-11-21,12.0
10794,2004,11,21,Kansas City,11,2004-11-21,10.0
10795,2004,11,21,Minnesota,12,2004-11-21,13.0
10796,2004,11,21,Green Bay,13,2004-11-21,11.0
10797,2004,11,21,Jacksonville,14,2004-11-21,15.0
10798,2004,11,21,Atlanta,15,2004-11-21,14.0
10799,2004,11,21,Chicago,16,2004-11-21,25.0
10800,2004,11,21,Cincinnati,17,2004-11-21,18.0
10801,2004,11,21,Arizona,18,2004-11-21,23.0
10802,2004,11,21,Buffalo,19,2004-11-21,16.0
10803,2004,11,21,Cleveland,20,2004-11-21,19.0
10804,2004,11,21,LA Rams,21,2004-11-21,24.0
10805,2004,11,21,Tampa Bay,22,2004-11-21,17.0
10806,2004,11,21,Tennessee,23,2004-11-21,20.0
10807,2004,11,21,Detroit,24,2004-11-21,27.0
10808,2004,11,21,Houston,25,2004-11-21,22.0
10809,2004,11,21,Washington,26,2004-11-21,26.0
10810,2004,11,21,Carolina,27,2004-11-21,21.0
10811,2004,11,21,Miami,28,2004-11-21,28.0
10812,2004,11,21,New Orleans,29,2004-11-21,30.0
10813,2004,11,21,Las Vegas,30,2004-11-21,29.0
10814,2004,11,21,Dallas,31,2004-11-21,31.0
10815,2004,11,21,San Francisco,32,2004-11-21,32.0
10816,2004,11,14,LA Chargers,1,2004-11-14,3.0
10817,2004,11,14,New England,2,2004-11-14,2.0
10818,2004,11,14,Philadelphia,3,2004-11-14,1.0
10819,2004,11,14,Pittsburgh,4,2004-11-14,5.0
10820,2004,11,14,Baltimore,5,2004-11-14,6.0
10821,2004,11,14,Indianapolis,6,2004-11-14,4.0
10822,2004,11,14,NY Jets,7,2004-11-14,7.0
10823,2004,11,14,Seattle,8,2004-11-14,9.0
10824,2004,11,14,Denver,9,2004-11-14,8.0
10825,2004,11,14,NY Giants,10,2004-11-14,10.0
10826,2004,11,14,Kansas City,11,2004-11-14,11.0
10827,2004,11,14,Minnesota,12,2004-11-14,12.0
10828,2004,11,14,Green Bay,13,2004-11-14,13.0
10829,2004,11,14,Jacksonville,14,2004-11-14,14.0
10830,2004,11,14,Houston,15,2004-11-14,25.0
10831,2004,11,14,Buffalo,16,2004-11-14,19.0
10832,2004,11,14,Atlanta,17,2004-11-14,15.0
10833,2004,11,14,Cleveland,18,2004-11-14,20.0
10834,2004,11,14,Chicago,19,2004-11-14,16.0
10835,2004,11,14,Cincinnati,20,2004-11-14,17.0
10836,2004,11,14,Arizona,21,2004-11-14,18.0
10837,2004,11,14,Tampa Bay,22,2004-11-14,22.0
10838,2004,11,14,Washington,23,2004-11-14,26.0
10839,2004,11,14,Tennessee,24,2004-11-14,23.0
10840,2004,11,14,Detroit,25,2004-11-14,24.0
10841,2004,11,14,LA Rams,26,2004-11-14,21.0
10842,2004,11,14,Carolina,27,2004-11-14,27.0
10843,2004,11,14,Miami,28,2004-11-14,28.0
10844,2004,11,14,Dallas,29,2004-11-14,31.0
10845,2004,11,14,New Orleans,30,2004-11-14,29.0
10846,2004,11,14,Las Vegas,31,2004-11-14,30.0
10847,2004,11,14,San Francisco,32,2004-11-14,32.0
10848,2004,11,7,Philadelphia,1,2004-11-07,3.0
10849,2004,11,7,LA Chargers,2,2004-11-07,1.0
10850,2004,11,7,New England,3,2004-11-07,2.0
10851,2004,11,7,NY Giants,4,2004-11-07,10.0
10852,2004,11,7,Indianapolis,5,2004-11-07,6.0
10853,2004,11,7,NY Jets,6,2004-11-07,7.0
10854,2004,11,7,Baltimore,7,2004-11-07,5.0
10855,2004,11,7,Kansas City,8,2004-11-07,11.0
10856,2004,11,7,Seattle,9,2004-11-07,8.0
10857,2004,11,7,Pittsburgh,10,2004-11-07,4.0
10858,2004,11,7,Denver,11,2004-11-07,9.0
10859,2004,11,7,Minnesota,12,2004-11-07,12.0
10860,2004,11,7,Green Bay,13,2004-11-07,13.0
10861,2004,11,7,Houston,14,2004-11-07,15.0
10862,2004,11,7,Cleveland,15,2004-11-07,18.0
10863,2004,11,7,Jacksonville,16,2004-11-07,14.0
10864,2004,11,7,Atlanta,17,2004-11-07,17.0
10865,2004,11,7,Detroit,18,2004-11-07,25.0
10866,2004,11,7,Buffalo,19,2004-11-07,16.0
10867,2004,11,7,LA Rams,20,2004-11-07,26.0
10868,2004,11,7,Chicago,21,2004-11-07,19.0
10869,2004,11,7,Arizona,22,2004-11-07,21.0
10870,2004,11,7,Tampa Bay,23,2004-11-07,22.0
10871,2004,11,7,Tennessee,24,2004-11-07,24.0
10872,2004,11,7,Washington,25,2004-11-07,23.0
10873,2004,11,7,Cincinnati,26,2004-11-07,20.0
10874,2004,11,7,Dallas,27,2004-11-07,29.0
10875,2004,11,7,Carolina,28,2004-11-07,27.0
10876,2004,11,7,New Orleans,29,2004-11-07,30.0
10877,2004,11,7,Miami,30,2004-11-07,28.0
10878,2004,11,7,San Francisco,31,2004-11-07,32.0
10879,2004,11,7,Las Vegas,32,2004-11-07,31.0
10880,2004,10,31,Philadelphia,1,2004-10-31,1.0
10881,2004,10,31,New England,2,2004-10-31,3.0
10882,2004,10,31,Indianapolis,3,2004-10-31,5.0
10883,2004,10,31,Minnesota,4,2004-10-31,12.0
10884,2004,10,31,Denver,5,2004-10-31,11.0
10885,2004,10,31,LA Chargers,6,2004-10-31,2.0
10886,2004,10,31,Baltimore,7,2004-10-31,7.0
10887,2004,10,31,Seattle,8,2004-10-31,9.0
10888,2004,10,31,NY Jets,9,2004-10-31,6.0
10889,2004,10,31,Kansas City,10,2004-10-31,8.0
10890,2004,10,31,NY Giants,11,2004-10-31,4.0
10891,2004,10,31,Pittsburgh,12,2004-10-31,10.0
10892,2004,10,31,Jacksonville,13,2004-10-31,16.0
10893,2004,10,31,Arizona,14,2004-10-31,22.0
10894,2004,10,31,Houston,15,2004-10-31,14.0
10895,2004,10,31,Cleveland,16,2004-10-31,15.0
10896,2004,10,31,Green Bay,17,2004-10-31,13.0
10897,2004,10,31,Detroit,18,2004-10-31,18.0
10898,2004,10,31,LA Rams,19,2004-10-31,20.0
10899,2004,10,31,Washington,20,2004-10-31,25.0
10900,2004,10,31,Tampa Bay,21,2004-10-31,23.0
10901,2004,10,31,Chicago,22,2004-10-31,21.0
10902,2004,10,31,Atlanta,23,2004-10-31,17.0
10903,2004,10,31,Tennessee,24,2004-10-31,24.0
10904,2004,10,31,Buffalo,25,2004-10-31,19.0
10905,2004,10,31,Cincinnati,26,2004-10-31,26.0
10906,2004,10,31,Miami,27,2004-10-31,30.0
10907,2004,10,31,New Orleans,28,2004-10-31,29.0
10908,2004,10,31,Carolina,29,2004-10-31,28.0
10909,2004,10,31,Dallas,30,2004-10-31,27.0
10910,2004,10,31,San Francisco,31,2004-10-31,31.0
10911,2004,10,31,Las Vegas,32,2004-10-31,32.0
10912,2004,10,24,Philadelphia,1,2004-10-24,1.0
10913,2004,10,24,Indianapolis,2,2004-10-24,3.0
10914,2004,10,24,New England,3,2004-10-24,2.0
10915,2004,10,24,Denver,4,2004-10-24,5.0
10916,2004,10,24,NY Giants,5,2004-10-24,11.0
10917,2004,10,24,Seattle,6,2004-10-24,8.0
10918,2004,10,24,Minnesota,7,2004-10-24,4.0
10919,2004,10,24,LA Chargers,8,2004-10-24,6.0
10920,2004,10,24,Atlanta,9,2004-10-24,23.0
10921,2004,10,24,NY Jets,10,2004-10-24,9.0
10922,2004,10,24,Baltimore,11,2004-10-24,7.0
10923,2004,10,24,Pittsburgh,12,2004-10-24,12.0
10924,2004,10,24,LA Rams,13,2004-10-24,19.0
10925,2004,10,24,Arizona,14,2004-10-24,14.0
10926,2004,10,24,Cleveland,15,2004-10-24,16.0
10927,2004,10,24,Jacksonville,16,2004-10-24,13.0
10928,2004,10,24,Houston,17,2004-10-24,15.0
10929,2004,10,24,Chicago,18,2004-10-24,22.0
10930,2004,10,24,Washington,19,2004-10-24,20.0
10931,2004,10,24,Green Bay,20,2004-10-24,17.0
10932,2004,10,24,Tennessee,21,2004-10-24,24.0
10933,2004,10,24,Buffalo,22,2004-10-24,25.0
10934,2004,10,24,Detroit,23,2004-10-24,18.0
10935,2004,10,24,Tampa Bay,24,2004-10-24,21.0
10936,2004,10,24,Kansas City,25,2004-10-24,10.0
10937,2004,10,24,Dallas,26,2004-10-24,30.0
10938,2004,10,24,Carolina,27,2004-10-24,29.0
10939,2004,10,24,Cincinnati,28,2004-10-24,26.0
10940,2004,10,24,Las Vegas,29,2004-10-24,32.0
10941,2004,10,24,New Orleans,30,2004-10-24,28.0
10942,2004,10,24,San Francisco,31,2004-10-24,31.0
10943,2004,10,24,Miami,32,2004-10-24,27.0
10944,2004,10,17,Philadelphia,1,2004-10-17,1.0
10945,2004,10,17,Indianapolis,2,2004-10-17,2.0
10946,2004,10,17,New England,3,2004-10-17,3.0
10947,2004,10,17,Seattle,4,2004-10-17,6.0
10948,2004,10,17,NY Giants,5,2004-10-17,5.0
10949,2004,10,17,Atlanta,6,2004-10-17,9.0
10950,2004,10,17,LA Chargers,7,2004-10-17,8.0
10951,2004,10,17,Minnesota,8,2004-10-17,7.0
10952,2004,10,17,NY Jets,9,2004-10-17,10.0
10953,2004,10,17,Denver,10,2004-10-17,4.0
10954,2004,10,17,Baltimore,11,2004-10-17,11.0
10955,2004,10,17,Detroit,12,2004-10-17,23.0
10956,2004,10,17,Pittsburgh,13,2004-10-17,12.0
10957,2004,10,17,LA Rams,14,2004-10-17,13.0
10958,2004,10,17,Arizona,15,2004-10-17,14.0
10959,2004,10,17,Chicago,16,2004-10-17,18.0
10960,2004,10,17,Jacksonville,17,2004-10-17,16.0
10961,2004,10,17,Tennessee,18,2004-10-17,21.0
10962,2004,10,17,Cleveland,19,2004-10-17,15.0
10963,2004,10,17,Houston,20,2004-10-17,17.0
10964,2004,10,17,Washington,21,2004-10-17,19.0
10965,2004,10,17,Tampa Bay,22,2004-10-17,24.0
10966,2004,10,17,Las Vegas,23,2004-10-17,29.0
10967,2004,10,17,Buffalo,24,2004-10-17,22.0
10968,2004,10,17,Carolina,25,2004-10-17,27.0
10969,2004,10,17,Kansas City,26,2004-10-17,25.0
10970,2004,10,17,Dallas,27,2004-10-17,26.0
10971,2004,10,17,Cincinnati,28,2004-10-17,28.0
10972,2004,10,17,New Orleans,29,2004-10-17,30.0
10973,2004,10,17,Green Bay,30,2004-10-17,20.0
10974,2004,10,17,Miami,31,2004-10-17,32.0
10975,2004,10,17,San Francisco,32,2004-10-17,31.0
10976,2004,10,10,Philadelphia,1,2004-10-10,1.0
10977,2004,10,10,Seattle,2,2004-10-10,4.0
10978,2004,10,10,Indianapolis,3,2004-10-10,2.0
10979,2004,10,10,New England,4,2004-10-10,3.0
10980,2004,10,10,Atlanta,5,2004-10-10,6.0
10981,2004,10,10,NY Jets,6,2004-10-10,9.0
10982,2004,10,10,Denver,7,2004-10-10,10.0
10983,2004,10,10,NY Giants,8,2004-10-10,5.0
10984,2004,10,10,Minnesota,9,2004-10-10,8.0
10985,2004,10,10,LA Chargers,10,2004-10-10,7.0
10986,2004,10,10,Baltimore,11,2004-10-10,11.0
10987,2004,10,10,Arizona,12,2004-10-10,15.0
10988,2004,10,10,Pittsburgh,13,2004-10-10,13.0
10989,2004,10,10,Jacksonville,14,2004-10-10,17.0
10990,2004,10,10,Detroit,15,2004-10-10,12.0
10991,2004,10,10,Cleveland,16,2004-10-10,19.0
10992,2004,10,10,Chicago,17,2004-10-10,16.0
10993,2004,10,10,Houston,18,2004-10-10,20.0
10994,2004,10,10,Dallas,19,2004-10-10,27.0
10995,2004,10,10,LA Rams,20,2004-10-10,14.0
10996,2004,10,10,Las Vegas,21,2004-10-10,23.0
10997,2004,10,10,Washington,22,2004-10-10,21.0
10998,2004,10,10,Tampa Bay,23,2004-10-10,22.0
10999,2004,10,10,Green Bay,24,2004-10-10,30.0
11000,2004,10,10,Kansas City,25,2004-10-10,26.0
11001,2004,10,10,Carolina,26,2004-10-10,25.0
11002,2004,10,10,Buffalo,27,2004-10-10,24.0
11003,2004,10,10,Tennessee,28,2004-10-10,18.0
11004,2004,10,10,Cincinnati,29,2004-10-10,28.0
11005,2004,10,10,New Orleans,30,2004-10-10,29.0
11006,2004,10,10,Miami,31,2004-10-10,31.0
11007,2004,10,10,San Francisco,32,2004-10-10,32.0
11008,2004,10,3,Seattle,1,2004-10-03,2.0
11009,2004,10,3,Philadelphia,2,2004-10-03,1.0
11010,2004,10,3,Indianapolis,3,2004-10-03,3.0
11011,2004,10,3,New England,4,2004-10-03,4.0
11012,2004,10,3,Baltimore,5,2004-10-03,11.0
11013,2004,10,3,Denver,6,2004-10-03,7.0
11014,2004,10,3,Atlanta,7,2004-10-03,5.0
11015,2004,10,3,Minnesota,8,2004-10-03,9.0
11016,2004,10,3,NY Jets,9,2004-10-03,6.0
11017,2004,10,3,Jacksonville,10,2004-10-03,14.0
11018,2004,10,3,NY Giants,11,2004-10-03,8.0
11019,2004,10,3,Las Vegas,12,2004-10-03,21.0
11020,2004,10,3,Chicago,13,2004-10-03,17.0
11021,2004,10,3,Detroit,14,2004-10-03,15.0
11022,2004,10,3,Pittsburgh,15,2004-10-03,13.0
11023,2004,10,3,Cleveland,16,2004-10-03,16.0
11024,2004,10,3,Carolina,17,2004-10-03,26.0
11025,2004,10,3,Dallas,18,2004-10-03,19.0
11026,2004,10,3,Buffalo,19,2004-10-03,27.0
11027,2004,10,3,LA Chargers,20,2004-10-03,10.0
11028,2004,10,3,Washington,21,2004-10-03,22.0
11029,2004,10,3,Tennessee,22,2004-10-03,28.0
11030,2004,10,3,Green Bay,23,2004-10-03,24.0
11031,2004,10,3,New Orleans,24,2004-10-03,30.0
11032,2004,10,3,Tampa Bay,25,2004-10-03,23.0
11033,2004,10,3,Houston,26,2004-10-03,18.0
11034,2004,10,3,Arizona,27,2004-10-03,12.0
11035,2004,10,3,LA Rams,28,2004-10-03,20.0
11036,2004,10,3,Cincinnati,29,2004-10-03,29.0
11037,2004,10,3,Kansas City,30,2004-10-03,25.0
11038,2004,10,3,Miami,31,2004-10-03,31.0
11039,2004,10,3,San Francisco,32,2004-10-03,32.0
11040,2004,9,26,Seattle,1,2004-09-26,1.0
11041,2004,9,26,Philadelphia,2,2004-09-26,2.0
11042,2004,9,26,Indianapolis,3,2004-09-26,3.0
11043,2004,9,26,Atlanta,4,2004-09-26,7.0
11044,2004,9,26,Detroit,5,2004-09-26,14.0
11045,2004,9,26,New England,6,2004-09-26,4.0
11046,2004,9,26,NY Jets,7,2004-09-26,9.0
11047,2004,9,26,Cleveland,8,2004-09-26,16.0
11048,2004,9,26,Chicago,9,2004-09-26,13.0
11049,2004,9,26,Minnesota,10,2004-09-26,8.0
11050,2004,9,26,Denver,11,2004-09-26,6.0
11051,2004,9,26,Jacksonville,12,2004-09-26,10.0
11052,2004,9,26,LA Chargers,13,2004-09-26,20.0
11053,2004,9,26,Green Bay,14,2004-09-26,23.0
11054,2004,9,26,Baltimore,15,2004-09-26,5.0
11055,2004,9,26,Carolina,16,2004-09-26,17.0
11056,2004,9,26,Washington,17,2004-09-26,21.0
11057,2004,9,26,Las Vegas,18,2004-09-26,12.0
11058,2004,9,26,Tennessee,19,2004-09-26,22.0
11059,2004,9,26,Cincinnati,20,2004-09-26,29.0
11060,2004,9,26,San Francisco,21,2004-09-26,32.0
11061,2004,9,26,Buffalo,22,2004-09-26,19.0
11062,2004,9,26,NY Giants,23,2004-09-26,11.0
11063,2004,9,26,Tampa Bay,24,2004-09-26,25.0
11064,2004,9,26,Dallas,25,2004-09-26,18.0
11065,2004,9,26,LA Rams,26,2004-09-26,28.0
11066,2004,9,26,Miami,27,2004-09-26,31.0
11067,2004,9,26,Pittsburgh,28,2004-09-26,15.0
11068,2004,9,26,New Orleans,29,2004-09-26,24.0
11069,2004,9,26,Houston,30,2004-09-26,26.0
11070,2004,9,26,Arizona,31,2004-09-26,27.0
11071,2004,9,26,Kansas City,32,2004-09-26,30.0
11072,2004,9,19,Seattle,1,2004-09-19,1.0
11073,2004,9,19,Minnesota,2,2004-09-19,10.0
11074,2004,9,19,Cleveland,3,2004-09-19,8.0
11075,2004,9,19,Green Bay,4,2004-09-19,14.0
11076,2004,9,19,Tennessee,5,2004-09-19,19.0
11077,2004,9,19,Philadelphia,6,2004-09-19,2.0
11078,2004,9,19,LA Chargers,7,2004-09-19,13.0
11079,2004,9,19,Detroit,8,2004-09-19,5.0
11080,2004,9,19,Denver,9,2004-09-19,11.0
11081,2004,9,19,Jacksonville,10,2004-09-19,12.0
11082,2004,9,19,Atlanta,11,2004-09-19,4.0
11083,2004,9,19,LA Rams,12,2004-09-19,26.0
