year,month,day,team,defensive_completion_%
2011,9,18,NY Giants,61.76%
2011,9,18,Detroit,63.04%
2011,9,18,NY Jets,63.89%
2011,9,18,Arizona,64.86%
2011,9,18,Green Bay,65.31%
2011,9,18,Kansas City,65.38%
2011,9,18,Chicago,65.96%
2011,9,18,Carolina,66.67%
2011,9,18,Miami,66.67%
2011,9,18,Minnesota,68.75%
2011,9,18,Atlanta,68.75%
2011,9,18,Indianapolis,70.83%
2011,9,18,Tennessee,70.83%
2011,9,18,Tampa Bay,72.73%
2011,9,18,Seattle,75.00%
2011,9,18,New Orleans,77.14%
2011,9,11,Green Bay,65.31%
2011,9,11,New Orleans,77.14%
2011,9,4,NY Jets,52.63%
2011,9,4,Las Vegas,36.11%
2011,9,4,Kansas City,73.53%
2011,9,4,Green Bay,62.50%
2011,9,4,NY Giants,59.09%
2011,9,4,Miami,58.62%
2011,9,4,LA Rams,61.11%
2011,9,4,Philadelphia,66.67%
2011,9,4,Seattle,51.72%
2011,9,4,Baltimore,59.38%
2011,9,4,LA Chargers,44.44%
2011,9,4,Tampa Bay,58.54%
2011,9,4,Denver,56.76%
2011,9,4,Arizona,51.72%
2011,9,4,Pittsburgh,61.54%
2011,9,4,Cleveland,70.00%
2011,9,4,Chicago,56.67%
2011,9,4,Carolina,68.42%
2011,9,4,New Orleans,62.86%
2011,9,4,Buffalo,53.33%
2011,9,4,Minnesota,71.79%
2011,9,4,Cincinnati,73.68%
2011,9,4,Washington,58.62%
2011,9,4,New England,64.00%
2011,9,4,Detroit,62.50%
2011,9,4,Dallas,50.00%
2011,9,4,Houston,48.00%
2011,9,4,Jacksonville,81.82%
2011,9,4,San Francisco,56.60%
2011,9,4,Tennessee,65.85%
2011,9,4,Indianapolis,58.06%
2011,9,4,Atlanta,86.11%
2011,2,27,NY Jets,52.63%
2011,2,27,Las Vegas,36.11%
2011,2,27,Kansas City,73.53%
2011,2,27,Green Bay,62.50%
2011,2,27,NY Giants,59.09%
2011,2,27,Miami,58.62%
2011,2,27,LA Rams,61.11%
2011,2,27,Philadelphia,66.67%
2011,2,27,Seattle,51.72%
2011,2,27,Baltimore,59.38%
2011,2,27,LA Chargers,44.44%
2011,2,27,Tampa Bay,58.54%
2011,2,27,Denver,56.76%
2011,2,27,Arizona,51.72%
2011,2,27,Pittsburgh,61.54%
2011,2,27,Cleveland,70.00%
2011,2,27,Chicago,56.67%
2011,2,27,Carolina,68.42%
2011,2,27,New Orleans,62.86%
2011,2,27,Buffalo,53.33%
2011,2,27,Minnesota,71.79%
2011,2,27,Cincinnati,73.68%
2011,2,27,Washington,58.62%
2011,2,27,New England,64.00%
2011,2,27,Detroit,62.50%
2011,2,27,Dallas,50.00%
2011,2,27,Houston,48.00%
2011,2,27,Jacksonville,81.82%
2011,2,27,San Francisco,56.60%
2011,2,27,Tennessee,65.85%
2011,2,27,Indianapolis,58.06%
2011,2,27,Atlanta,86.11%
2011,2,20,NY Jets,52.63%
2011,2,20,Las Vegas,36.11%
2011,2,20,Kansas City,73.53%
2011,2,20,Green Bay,62.50%
2011,2,20,NY Giants,59.09%
2011,2,20,Miami,58.62%
2011,2,20,LA Rams,61.11%
2011,2,20,Philadelphia,66.67%
2011,2,20,Seattle,51.72%
2011,2,20,Baltimore,59.38%
2011,2,20,LA Chargers,44.44%
2011,2,20,Tampa Bay,58.54%
2011,2,20,Denver,56.76%
2011,2,20,Arizona,51.72%
2011,2,20,Pittsburgh,61.54%
2011,2,20,Cleveland,70.00%
2011,2,20,Chicago,56.67%
2011,2,20,Carolina,68.42%
2011,2,20,New Orleans,62.86%
2011,2,20,Buffalo,53.33%
2011,2,20,Minnesota,71.79%
2011,2,20,Cincinnati,73.68%
2011,2,20,Washington,58.62%
2011,2,20,New England,64.00%
2011,2,20,Detroit,62.50%
2011,2,20,Dallas,50.00%
2011,2,20,Houston,48.00%
2011,2,20,Jacksonville,81.82%
2011,2,20,San Francisco,56.60%
2011,2,20,Tennessee,65.85%
2011,2,20,Indianapolis,58.06%
2011,2,20,Atlanta,86.11%
2011,2,13,NY Jets,52.63%
2011,2,13,Las Vegas,36.11%
2011,2,13,Kansas City,73.53%
2011,2,13,Green Bay,62.50%
2011,2,13,NY Giants,59.09%
2011,2,13,Miami,58.62%
2011,2,13,LA Rams,61.11%
2011,2,13,Philadelphia,66.67%
2011,2,13,Seattle,51.72%
2011,2,13,Baltimore,59.38%
2011,2,13,LA Chargers,44.44%
2011,2,13,Tampa Bay,58.54%
2011,2,13,Denver,56.76%
2011,2,13,Arizona,51.72%
2011,2,13,Pittsburgh,61.54%
2011,2,13,Cleveland,70.00%
2011,2,13,Chicago,56.67%
2011,2,13,Carolina,68.42%
2011,2,13,New Orleans,62.86%
2011,2,13,Buffalo,53.33%
2011,2,13,Minnesota,71.79%
2011,2,13,Cincinnati,73.68%
2011,2,13,Washington,58.62%
2011,2,13,New England,64.00%
2011,2,13,Detroit,62.50%
2011,2,13,Dallas,50.00%
2011,2,13,Houston,48.00%
2011,2,13,Jacksonville,81.82%
2011,2,13,San Francisco,56.60%
2011,2,13,Tennessee,65.85%
2011,2,13,Indianapolis,58.06%
2011,2,13,Atlanta,86.11%
2011,2,6,NY Jets,52.63%
2011,2,6,Las Vegas,36.11%
2011,2,6,Kansas City,73.53%
2011,2,6,Green Bay,50.00%
2011,2,6,NY Giants,59.09%
2011,2,6,Miami,58.62%
2011,2,6,LA Rams,61.11%
2011,2,6,Philadelphia,66.67%
2011,2,6,Seattle,51.72%
2011,2,6,Baltimore,59.38%
2011,2,6,LA Chargers,44.44%
2011,2,6,Tampa Bay,58.54%
2011,2,6,Denver,56.76%
2011,2,6,Arizona,51.72%
2011,2,6,Pittsburgh,60.61%
2011,2,6,Cleveland,70.00%
2011,2,6,Chicago,56.67%
2011,2,6,Carolina,68.42%
2011,2,6,New Orleans,62.86%
2011,2,6,Buffalo,53.33%
2011,2,6,Minnesota,71.79%
2011,2,6,Cincinnati,73.68%
2011,2,6,Washington,58.62%
2011,2,6,New England,64.00%
2011,2,6,Detroit,62.50%
2011,2,6,Dallas,50.00%
2011,2,6,Houston,48.00%
2011,2,6,Jacksonville,81.82%
2011,2,6,San Francisco,56.60%
2011,2,6,Tennessee,65.85%
2011,2,6,Indianapolis,58.06%
2011,2,6,Atlanta,86.11%
2010,9,5,NY Jets,66.67%
2010,9,5,Green Bay,87.88%
2010,9,5,Buffalo,51.43%
2010,9,5,Miami,64.29%
2010,9,5,Pittsburgh,66.67%
2010,9,5,New England,40.00%
2010,9,5,Denver,52.00%
2010,9,5,Cincinnati,80.00%
2010,9,5,Baltimore,68.18%
2010,9,5,New Orleans,68.89%
2010,9,5,Las Vegas,57.89%
2010,9,5,Kansas City,57.14%
2010,9,5,Cleveland,56.41%
2010,9,5,Arizona,71.88%
2010,9,5,Dallas,62.50%
2010,9,5,LA Chargers,52.17%
2010,9,5,San Francisco,39.29%
2010,9,5,Philadelphia,65.71%
2010,9,5,Washington,62.22%
2010,9,5,Carolina,51.72%
2010,9,5,Tampa Bay,65.71%
2010,9,5,Atlanta,48.39%
2010,9,5,Houston,65.79%
2010,9,5,NY Giants,78.38%
2010,9,5,Minnesota,54.84%
2010,9,5,LA Rams,60.71%
2010,9,5,Chicago,67.65%
2010,9,5,Indianapolis,82.05%
2010,9,5,Seattle,60.71%
2010,9,5,Tennessee,51.61%
2010,9,5,Jacksonville,63.64%
2010,9,5,Detroit,61.11%
2010,2,28,NY Jets,66.67%
2010,2,28,Green Bay,87.88%
2010,2,28,Buffalo,51.43%
2010,2,28,Miami,64.29%
2010,2,28,Pittsburgh,66.67%
2010,2,28,New England,40.00%
2010,2,28,Denver,52.00%
2010,2,28,Cincinnati,80.00%
2010,2,28,Baltimore,68.18%
2010,2,28,New Orleans,68.89%
2010,2,28,Las Vegas,57.89%
2010,2,28,Kansas City,57.14%
2010,2,28,Cleveland,56.41%
2010,2,28,Arizona,71.88%
2010,2,28,Dallas,62.50%
2010,2,28,LA Chargers,52.17%
2010,2,28,San Francisco,39.29%
2010,2,28,Philadelphia,65.71%
2010,2,28,Washington,62.22%
2010,2,28,Carolina,51.72%
2010,2,28,Tampa Bay,65.71%
2010,2,28,Atlanta,48.39%
2010,2,28,Houston,65.79%
2010,2,28,NY Giants,78.38%
2010,2,28,Minnesota,54.84%
2010,2,28,LA Rams,60.71%
2010,2,28,Chicago,67.65%
2010,2,28,Indianapolis,82.05%
2010,2,28,Seattle,60.71%
2010,2,28,Tennessee,51.61%
2010,2,28,Jacksonville,63.64%
2010,2,28,Detroit,61.11%
2010,2,21,NY Jets,66.67%
2010,2,21,Green Bay,87.88%
2010,2,21,Buffalo,51.43%
2010,2,21,Miami,64.29%
2010,2,21,Pittsburgh,66.67%
2010,2,21,New England,40.00%
2010,2,21,Denver,52.00%
2010,2,21,Cincinnati,80.00%
2010,2,21,Baltimore,68.18%
2010,2,21,New Orleans,68.89%
2010,2,21,Las Vegas,57.89%
2010,2,21,Kansas City,57.14%
2010,2,21,Cleveland,56.41%
2010,2,21,Arizona,71.88%
2010,2,21,Dallas,62.50%
2010,2,21,LA Chargers,52.17%
2010,2,21,San Francisco,39.29%
2010,2,21,Philadelphia,65.71%
2010,2,21,Washington,62.22%
2010,2,21,Carolina,51.72%
2010,2,21,Tampa Bay,65.71%
2010,2,21,Atlanta,48.39%
2010,2,21,Houston,65.79%
2010,2,21,NY Giants,78.38%
2010,2,21,Minnesota,54.84%
2010,2,21,LA Rams,60.71%
2010,2,21,Chicago,67.65%
2010,2,21,Indianapolis,82.05%
2010,2,21,Seattle,60.71%
2010,2,21,Tennessee,51.61%
2010,2,21,Jacksonville,63.64%
2010,2,21,Detroit,61.11%
2010,2,14,NY Jets,66.67%
2010,2,14,Green Bay,87.88%
2010,2,14,Buffalo,51.43%
2010,2,14,Miami,64.29%
2010,2,14,Pittsburgh,66.67%
2010,2,14,New England,40.00%
2010,2,14,Denver,52.00%
2010,2,14,Cincinnati,80.00%
2010,2,14,Baltimore,68.18%
2010,2,14,New Orleans,68.89%
2010,2,14,Las Vegas,57.89%
2010,2,14,Kansas City,57.14%
2010,2,14,Cleveland,56.41%
2010,2,14,Arizona,71.88%
2010,2,14,Dallas,62.50%
2010,2,14,LA Chargers,52.17%
2010,2,14,San Francisco,39.29%
2010,2,14,Philadelphia,65.71%
2010,2,14,Washington,62.22%
2010,2,14,Carolina,51.72%
2010,2,14,Tampa Bay,65.71%
2010,2,14,Atlanta,48.39%
2010,2,14,Houston,65.79%
2010,2,14,NY Giants,78.38%
2010,2,14,Minnesota,54.84%
2010,2,14,LA Rams,60.71%
2010,2,14,Chicago,67.65%
2010,2,14,Indianapolis,82.05%
2010,2,14,Seattle,60.71%
2010,2,14,Tennessee,51.61%
2010,2,14,Jacksonville,63.64%
2010,2,14,Detroit,61.11%
2010,2,7,NY Jets,66.67%
2010,2,7,Green Bay,87.88%
2010,2,7,Buffalo,51.43%
2010,2,7,Miami,64.29%
2010,2,7,Pittsburgh,66.67%
2010,2,7,New Orleans,60.87%
2010,2,7,New England,40.00%
2010,2,7,Denver,52.00%
2010,2,7,Cincinnati,80.00%
2010,2,7,Baltimore,68.18%
2010,2,7,Las Vegas,57.89%
2010,2,7,Kansas City,57.14%
2010,2,7,Cleveland,56.41%
2010,2,7,Arizona,71.88%
2010,2,7,Dallas,62.50%
2010,2,7,LA Chargers,52.17%
2010,2,7,San Francisco,39.29%
2010,2,7,Philadelphia,65.71%
2010,2,7,Washington,62.22%
2010,2,7,Carolina,51.72%
2010,2,7,Tampa Bay,65.71%
2010,2,7,Atlanta,48.39%
2010,2,7,Houston,65.79%
2010,2,7,NY Giants,78.38%
2010,2,7,Indianapolis,58.06%
2010,2,7,Minnesota,54.84%
2010,2,7,LA Rams,60.71%
2010,2,7,Chicago,67.65%
2010,2,7,Seattle,60.71%
2010,2,7,Tennessee,51.61%
2010,2,7,Jacksonville,63.64%
2010,2,7,Detroit,61.11%
2009,2,22,Baltimore,48.48%
2009,2,22,Philadelphia,75.00%
2009,2,22,Green Bay,52.38%
2009,2,22,Las Vegas,51.52%
2009,2,22,Washington,70.00%
2009,2,22,New Orleans,70.00%
2009,2,22,Pittsburgh,72.09%
2009,2,22,Miami,39.13%
2009,2,22,Tampa Bay,66.67%
2009,2,22,NY Giants,55.00%
2009,2,22,Tennessee,50.00%
2009,2,22,Atlanta,59.38%
2009,2,22,Carolina,65.63%
2009,2,22,Dallas,57.14%
2009,2,22,San Francisco,60.00%
2009,2,22,New England,56.00%
2009,2,22,Buffalo,75.00%
2009,2,22,Minnesota,67.65%
2009,2,22,Chicago,75.00%
2009,2,22,Arizona,70.00%
2009,2,22,Cincinnati,52.78%
2009,2,22,Houston,59.46%
2009,2,22,LA Rams,47.62%
2009,2,22,Jacksonville,72.00%
2009,2,22,Cleveland,62.96%
2009,2,22,NY Jets,70.97%
2009,2,22,Seattle,63.16%
2009,2,22,Kansas City,60.00%
2009,2,22,LA Chargers,62.96%
2009,2,22,Denver,75.00%
2009,2,22,Indianapolis,55.56%
2009,2,22,Detroit,67.74%
2009,2,15,Baltimore,48.48%
2009,2,15,Philadelphia,75.00%
2009,2,15,Green Bay,52.38%
2009,2,15,Las Vegas,51.52%
2009,2,15,Washington,70.00%
2009,2,15,New Orleans,70.00%
2009,2,15,Pittsburgh,72.09%
2009,2,15,Miami,39.13%
2009,2,15,Tampa Bay,66.67%
2009,2,15,NY Giants,55.00%
2009,2,15,Tennessee,50.00%
2009,2,15,Atlanta,59.38%
2009,2,15,Carolina,65.63%
2009,2,15,Dallas,57.14%
2009,2,15,San Francisco,60.00%
2009,2,15,New England,56.00%
2009,2,15,Buffalo,75.00%
2009,2,15,Minnesota,67.65%
2009,2,15,Chicago,75.00%
2009,2,15,Arizona,70.00%
2009,2,15,Cincinnati,52.78%
2009,2,15,Houston,59.46%
2009,2,15,LA Rams,47.62%
2009,2,15,Jacksonville,72.00%
2009,2,15,Cleveland,62.96%
2009,2,15,NY Jets,70.97%
2009,2,15,Seattle,63.16%
2009,2,15,Kansas City,60.00%
2009,2,15,LA Chargers,62.96%
2009,2,15,Denver,75.00%
2009,2,15,Indianapolis,55.56%
2009,2,15,Detroit,67.74%
2009,2,8,Baltimore,48.48%
2009,2,8,Philadelphia,75.00%
2009,2,8,Green Bay,52.38%
2009,2,8,Las Vegas,51.52%
2009,2,8,Washington,70.00%
2009,2,8,New Orleans,70.00%
2009,2,8,Pittsburgh,72.09%
2009,2,8,Miami,39.13%
2009,2,8,Tampa Bay,66.67%
2009,2,8,NY Giants,55.00%
2009,2,8,Tennessee,50.00%
2009,2,8,Atlanta,59.38%
2009,2,8,Carolina,65.63%
2009,2,8,Dallas,57.14%
2009,2,8,San Francisco,60.00%
2009,2,8,New England,56.00%
2009,2,8,Buffalo,75.00%
2009,2,8,Minnesota,67.65%
2009,2,8,Chicago,75.00%
2009,2,8,Arizona,70.00%
2009,2,8,Cincinnati,52.78%
2009,2,8,Houston,59.46%
2009,2,8,LA Rams,47.62%
2009,2,8,Jacksonville,72.00%
2009,2,8,Cleveland,62.96%
2009,2,8,NY Jets,70.97%
2009,2,8,Seattle,63.16%
2009,2,8,Kansas City,60.00%
2009,2,8,LA Chargers,62.96%
2009,2,8,Denver,75.00%
2009,2,8,Indianapolis,55.56%
2009,2,8,Detroit,67.74%
2009,2,1,Baltimore,48.48%
2009,2,1,Philadelphia,75.00%
2009,2,1,Green Bay,52.38%
2009,2,1,Pittsburgh,43.33%
2009,2,1,Las Vegas,51.52%
2009,2,1,Washington,70.00%
2009,2,1,New Orleans,70.00%
2009,2,1,Miami,39.13%
2009,2,1,Tampa Bay,66.67%
2009,2,1,NY Giants,55.00%
2009,2,1,Tennessee,50.00%
2009,2,1,Atlanta,59.38%
2009,2,1,Carolina,65.63%
2009,2,1,Dallas,57.14%
2009,2,1,San Francisco,60.00%
2009,2,1,New England,56.00%
2009,2,1,Buffalo,75.00%
2009,2,1,Minnesota,67.65%
2009,2,1,Chicago,75.00%
2009,2,1,Arizona,59.57%
2009,2,1,Cincinnati,52.78%
2009,2,1,Houston,59.46%
2009,2,1,LA Rams,47.62%
2009,2,1,Jacksonville,72.00%
2009,2,1,Cleveland,62.96%
2009,2,1,NY Jets,70.97%
2009,2,1,Seattle,63.16%
2009,2,1,Kansas City,60.00%
2009,2,1,LA Chargers,62.96%
2009,2,1,Denver,75.00%
2009,2,1,Indianapolis,55.56%
2009,2,1,Detroit,67.74%
2009,1,25,Baltimore,48.48%
2009,1,25,Philadelphia,75.00%
2009,1,25,Green Bay,52.38%
2009,1,25,Pittsburgh,43.33%
2009,1,25,Las Vegas,51.52%
2009,1,25,Washington,70.00%
2009,1,25,New Orleans,70.00%
2009,1,25,Miami,39.13%
2009,1,25,Tampa Bay,66.67%
2009,1,25,NY Giants,55.00%
2009,1,25,Tennessee,50.00%
2009,1,25,Atlanta,59.38%
2009,1,25,Carolina,65.63%
2009,1,25,Dallas,57.14%
2009,1,25,San Francisco,60.00%
2009,1,25,New England,56.00%
2009,1,25,Buffalo,75.00%
2009,1,25,Minnesota,67.65%
2009,1,25,Chicago,75.00%
2009,1,25,Arizona,59.57%
2009,1,25,Cincinnati,52.78%
2009,1,25,Houston,59.46%
2009,1,25,LA Rams,47.62%
2009,1,25,Jacksonville,72.00%
2009,1,25,Cleveland,62.96%
2009,1,25,NY Jets,70.97%
2009,1,25,Seattle,63.16%
2009,1,25,Kansas City,60.00%
2009,1,25,LA Chargers,62.96%
2009,1,25,Denver,75.00%
2009,1,25,Indianapolis,55.56%
2009,1,25,Detroit,67.74%
2008,2,24,Pittsburgh,42.86%
2008,2,24,Green Bay,52.50%
2008,2,24,Philadelphia,53.33%
2008,2,24,NY Giants,60.42%
2008,2,24,Washington,62.50%
2008,2,24,Cleveland,59.09%
2008,2,24,Dallas,66.67%
2008,2,24,Miami,71.88%
2008,2,24,Seattle,78.26%
2008,2,24,New England,55.88%
2008,2,24,Las Vegas,55.56%
2008,2,24,Kansas City,53.85%
2008,2,24,Baltimore,51.61%
2008,2,24,LA Rams,58.97%
2008,2,24,Denver,51.61%
2008,2,24,Jacksonville,92.86%
2008,2,24,Tampa Bay,74.07%
2008,2,24,Tennessee,63.33%
2008,2,24,NY Jets,46.51%
2008,2,24,LA Chargers,66.67%
2008,2,24,New Orleans,46.43%
2008,2,24,Buffalo,70.73%
2008,2,24,Atlanta,68.09%
2008,2,24,Carolina,75.00%
2008,2,24,Arizona,46.67%
2008,2,24,Chicago,58.33%
2008,2,24,San Francisco,50.00%
2008,2,24,Minnesota,70.27%
2008,2,24,Cincinnati,64.29%
2008,2,24,Indianapolis,73.91%
2008,2,24,Houston,64.10%
2008,2,24,Detroit,61.54%
2008,2,17,Pittsburgh,42.86%
2008,2,17,Green Bay,52.50%
2008,2,17,Philadelphia,53.33%
2008,2,17,NY Giants,60.42%
2008,2,17,Washington,62.50%
2008,2,17,Cleveland,59.09%
2008,2,17,Dallas,66.67%
2008,2,17,Miami,71.88%
2008,2,17,Seattle,78.26%
2008,2,17,New England,55.88%
2008,2,17,Las Vegas,55.56%
2008,2,17,Kansas City,53.85%
2008,2,17,Baltimore,51.61%
2008,2,17,LA Rams,58.97%
2008,2,17,Denver,51.61%
2008,2,17,Jacksonville,92.86%
2008,2,17,Tampa Bay,74.07%
2008,2,17,Tennessee,63.33%
2008,2,17,NY Jets,46.51%
2008,2,17,LA Chargers,66.67%
2008,2,17,New Orleans,46.43%
2008,2,17,Buffalo,70.73%
2008,2,17,Atlanta,68.09%
2008,2,17,Carolina,75.00%
2008,2,17,Arizona,46.67%
2008,2,17,Chicago,58.33%
2008,2,17,San Francisco,50.00%
2008,2,17,Minnesota,70.27%
2008,2,17,Cincinnati,64.29%
2008,2,17,Indianapolis,73.91%
2008,2,17,Houston,64.10%
2008,2,17,Detroit,61.54%
2008,2,10,Pittsburgh,42.86%
2008,2,10,Green Bay,52.50%
2008,2,10,Philadelphia,53.33%
2008,2,10,NY Giants,60.42%
2008,2,10,Washington,62.50%
2008,2,10,Cleveland,59.09%
2008,2,10,Dallas,66.67%
2008,2,10,Miami,71.88%
2008,2,10,Seattle,78.26%
2008,2,10,New England,55.88%
2008,2,10,Las Vegas,55.56%
2008,2,10,Kansas City,53.85%
2008,2,10,Baltimore,51.61%
2008,2,10,LA Rams,58.97%
2008,2,10,Denver,51.61%
2008,2,10,Jacksonville,92.86%
2008,2,10,Tampa Bay,74.07%
2008,2,10,Tennessee,63.33%
2008,2,10,NY Jets,46.51%
2008,2,10,LA Chargers,66.67%
2008,2,10,New Orleans,46.43%
2008,2,10,Buffalo,70.73%
2008,2,10,Atlanta,68.09%
2008,2,10,Carolina,75.00%
2008,2,10,Arizona,46.67%
2008,2,10,Chicago,58.33%
2008,2,10,San Francisco,50.00%
2008,2,10,Minnesota,70.27%
2008,2,10,Cincinnati,64.29%
2008,2,10,Indianapolis,73.91%
2008,2,10,Houston,64.10%
2008,2,10,Detroit,61.54%
2008,2,3,Pittsburgh,42.86%
2008,2,3,Green Bay,52.50%
2008,2,3,NY Giants,54.29%
2008,2,3,Philadelphia,53.33%
2008,2,3,Washington,62.50%
2008,2,3,Cleveland,59.09%
2008,2,3,Dallas,66.67%
2008,2,3,Miami,71.88%
2008,2,3,Seattle,78.26%
2008,2,3,Las Vegas,55.56%
2008,2,3,New England,51.35%
2008,2,3,Kansas City,53.85%
2008,2,3,Baltimore,51.61%
2008,2,3,LA Rams,58.97%
2008,2,3,Denver,51.61%
2008,2,3,Jacksonville,92.86%
2008,2,3,Tampa Bay,74.07%
2008,2,3,Tennessee,63.33%
2008,2,3,NY Jets,46.51%
2008,2,3,LA Chargers,66.67%
2008,2,3,New Orleans,46.43%
2008,2,3,Buffalo,70.73%
2008,2,3,Atlanta,68.09%
2008,2,3,Carolina,75.00%
2008,2,3,Arizona,46.67%
2008,2,3,Chicago,58.33%
2008,2,3,San Francisco,50.00%
2008,2,3,Minnesota,70.27%
2008,2,3,Cincinnati,64.29%
2008,2,3,Indianapolis,73.91%
2008,2,3,Houston,64.10%
2008,2,3,Detroit,61.54%
2008,1,27,Pittsburgh,42.86%
2008,1,27,Green Bay,52.50%
2008,1,27,NY Giants,54.29%
2008,1,27,Philadelphia,53.33%
2008,1,27,Washington,62.50%
2008,1,27,Cleveland,59.09%
2008,1,27,Dallas,66.67%
2008,1,27,Miami,71.88%
2008,1,27,Seattle,78.26%
2008,1,27,Las Vegas,55.56%
2008,1,27,New England,51.35%
2008,1,27,Kansas City,53.85%
2008,1,27,Baltimore,51.61%
2008,1,27,LA Rams,58.97%
2008,1,27,Denver,51.61%
2008,1,27,Jacksonville,92.86%
2008,1,27,Tampa Bay,74.07%
2008,1,27,Tennessee,63.33%
2008,1,27,NY Jets,46.51%
2008,1,27,LA Chargers,66.67%
2008,1,27,New Orleans,46.43%
2008,1,27,Buffalo,70.73%
2008,1,27,Atlanta,68.09%
2008,1,27,Carolina,75.00%
2008,1,27,Arizona,46.67%
2008,1,27,Chicago,58.33%
2008,1,27,San Francisco,50.00%
2008,1,27,Minnesota,70.27%
2008,1,27,Cincinnati,64.29%
2008,1,27,Indianapolis,73.91%
2008,1,27,Houston,64.10%
2008,1,27,Detroit,61.54%
2007,9,30,Baltimore,50.00%
2007,9,30,New Orleans,42.31%
2007,9,30,Green Bay,28.57%
2007,9,30,Miami,59.46%
2007,9,30,Jacksonville,64.00%
2007,9,30,New England,57.45%
2007,9,30,LA Chargers,52.94%
2007,9,30,Cleveland,60.00%
2007,9,30,Chicago,65.79%
2007,9,30,Carolina,68.97%
2007,9,30,Dallas,50.00%
2007,9,30,NY Giants,54.84%
2007,9,30,LA Rams,60.00%
2007,9,30,Seattle,55.26%
2007,9,30,Philadelphia,62.50%
2007,9,30,Minnesota,61.29%
2007,9,30,Washington,46.15%
2007,9,30,NY Jets,64.71%
2007,9,30,Las Vegas,73.33%
2007,9,30,Pittsburgh,52.63%
2007,9,30,Denver,51.52%
2007,9,30,Tampa Bay,58.62%
2007,9,30,Arizona,76.92%
2007,9,30,Atlanta,63.89%
2007,9,30,Cincinnati,67.86%
2007,9,30,Buffalo,63.89%
2007,9,30,Tennessee,60.71%
2007,9,30,Kansas City,79.49%
2007,9,30,San Francisco,61.76%
2007,9,30,Indianapolis,71.43%
2007,9,30,Houston,73.53%
2007,9,30,Detroit,71.88%
2007,9,23,Baltimore,50.00%
2007,9,23,New Orleans,42.31%
2007,9,23,Green Bay,28.57%
2007,9,23,Miami,59.46%
2007,9,23,Jacksonville,64.00%
2007,9,23,New England,57.45%
2007,9,23,LA Chargers,52.94%
2007,9,23,Cleveland,60.00%
2007,9,23,Chicago,65.79%
2007,9,23,Carolina,68.97%
2007,9,23,Dallas,50.00%
2007,9,23,NY Giants,54.84%
2007,9,23,LA Rams,60.00%
2007,9,23,Seattle,55.26%
2007,9,23,Philadelphia,62.50%
2007,9,23,Minnesota,61.29%
2007,9,23,Washington,46.15%
2007,9,23,NY Jets,64.71%
2007,9,23,Las Vegas,73.33%
2007,9,23,Pittsburgh,52.63%
2007,9,23,Denver,51.52%
2007,9,23,Tampa Bay,58.62%
2007,9,23,Arizona,76.92%
2007,9,23,Atlanta,63.89%
2007,9,23,Cincinnati,67.86%
2007,9,23,Buffalo,63.89%
2007,9,23,Tennessee,60.71%
2007,9,23,Kansas City,79.49%
2007,9,23,San Francisco,61.76%
2007,9,23,Indianapolis,71.43%
2007,9,23,Houston,73.53%
2007,9,23,Detroit,71.88%
2007,9,16,Baltimore,50.00%
2007,9,16,New Orleans,42.31%
2007,9,16,Green Bay,28.57%
2007,9,16,Miami,59.46%
2007,9,16,Jacksonville,64.00%
2007,9,16,New England,57.45%
2007,9,16,LA Chargers,52.94%
2007,9,16,Cleveland,60.00%
2007,9,16,Chicago,65.79%
2007,9,16,Carolina,68.97%
2007,9,16,Dallas,50.00%
2007,9,16,NY Giants,54.84%
2007,9,16,LA Rams,60.00%
2007,9,16,Seattle,55.26%
2007,9,16,Philadelphia,62.50%
2007,9,16,Minnesota,61.29%
2007,9,16,Washington,46.15%
2007,9,16,NY Jets,64.71%
2007,9,16,Las Vegas,73.33%
2007,9,16,Pittsburgh,52.63%
2007,9,16,Denver,51.52%
2007,9,16,Tampa Bay,58.62%
2007,9,16,Arizona,76.92%
2007,9,16,Atlanta,63.89%
2007,9,16,Cincinnati,67.86%
2007,9,16,Buffalo,63.89%
2007,9,16,Tennessee,60.71%
2007,9,16,Kansas City,79.49%
2007,9,16,San Francisco,61.76%
2007,9,16,Indianapolis,71.43%
2007,9,16,Houston,73.53%
2007,9,16,Detroit,71.88%
2007,9,9,Baltimore,50.00%
2007,9,9,New Orleans,42.31%
2007,9,9,Green Bay,28.57%
2007,9,9,Miami,59.46%
2007,9,9,Jacksonville,64.00%
2007,9,9,New England,57.45%
2007,9,9,LA Chargers,52.94%
2007,9,9,Cleveland,60.00%
2007,9,9,Chicago,65.79%
2007,9,9,Carolina,68.97%
2007,9,9,Dallas,50.00%
2007,9,9,NY Giants,54.84%
2007,9,9,LA Rams,60.00%
2007,9,9,Seattle,55.26%
2007,9,9,Philadelphia,62.50%
2007,9,9,Minnesota,61.29%
2007,9,9,Washington,46.15%
2007,9,9,NY Jets,64.71%
2007,9,9,Las Vegas,73.33%
2007,9,9,Pittsburgh,52.63%
2007,9,9,Denver,51.52%
2007,9,9,Tampa Bay,58.62%
2007,9,9,Arizona,76.92%
2007,9,9,Atlanta,63.89%
2007,9,9,Cincinnati,67.86%
2007,9,9,Buffalo,63.89%
2007,9,9,Tennessee,60.71%
2007,9,9,Kansas City,79.49%
2007,9,9,San Francisco,61.76%
2007,9,9,Indianapolis,71.43%
2007,9,9,Houston,73.53%
2007,9,9,Detroit,71.88%
